uye1154;64;H;H;H
uye1155;88;E;H;E
uye1156;72;H;E;E
uye1157;57;H;E;H
uye1158;88;E;H;E
uye1159;12;E;H;E
uye1160;26;H;E;E
uye1161;34;H;E;E
uye1162;20;E;E;H
uye1163;84;E;E;E
uye1164;11;H;H;E
uye1165;24;H;H;E
uye1166;37;E;H;H
uye1167;60;H;E;E
uye1168;65;E;H;E
uye1169;63;E;H;H
uye1170;64;E;H;E
uye1171;94;E;E;H
uye1172;52;H;E;E
uye1173;10;H;E;E
uye1174;87;E;E;H
uye1175;23;H;E;E
uye1176;54;H;H;H
uye1177;81;H;H;H
uye1178;19;H;E;E
uye1179;72;E;E;E
uye1180;9;E;E;H
uye1181;62;H;H;H
uye1182;12;E;E;H
uye1183;95;H;E;E
uye1184;92;H;H;H
uye1185;53;H;H;E
uye1186;82;E;H;H
uye1187;28;H;E;E
uye1188;37;H;H;E
uye1189;13;H;H;H
uye1190;59;E;E;E
uye1191;93;E;E;E
uye1192;47;E;E;E
uye1193;67;E;H;H
uye1194;59;H;H;E
uye1195;56;E;E;E
uye1196;8;E;E;H
uye1197;71;E;E;E
uye1198;68;E;H;H
uye1199;38;E;E;H
uye1200;29;H;H;H
uye1201;49;H;H;E
uye1202;49;E;E;H
uye1203;77;H;E;H
uye1204;94;E;H;H
uye1205;52;E;E;H
uye1206;47;E;E;H
uye1207;46;H;H;E
uye1208;57;E;H;H
uye1209;71;E;E;H
uye1210;58;H;H;E
uye1211;34;E;H;E
uye1212;60;E;E;E
uye1213;47;E;H;H
uye1214;9;E;H;E
uye1215;65;E;E;E
uye1216;12;H;E;H
uye1217;47;H;H;H
uye1218;59;H;E;H
uye1219;58;H;H;E
uye1220;17;H;H;H
uye1221;65;H;H;E
uye1222;86;H;H;E
uye1223;19;H;H;E
uye1224;63;E;H;E
uye1225;95;H;E;H
uye1226;48;H;H;E
uye1227;36;E;E;H
uye1228;37;H;H;E
uye1229;77;E;E;H
uye1230;68;E;E;H
uye1231;95;E;E;E
uye1232;52;E;E;H
uye1233;40;H;H;H
uye1234;56;H;H;E
uye1235;68;H;E;H
uye1236;11;E;H;E
uye1237;11;H;H;E
uye1238;9;E;H;H
uye1239;69;H;H;H
uye1240;69;H;E;E
uye1241;79;H;E;H
uye1242;39;H;H;E
uye1243;27;E;E;E
uye1244;81;E;E;E
uye1245;18;H;H;E
uye1246;75;H;H;H
uye1247;83;E;H;H
uye1248;12;H;E;E
uye1249;25;E;E;H
uye1250;39;H;E;H
uye1251;63;E;H;E
uye1252;72;E;E;E
uye1253;45;E;E;H
uye1254;63;E;H;E
uye1255;57;H;E;H
uye1256;37;E;E;E
uye1257;34;H;H;H
uye1258;27;H;E;E
uye1259;91;E;H;H
uye1260;72;H;H;E
uye1261;14;H;E;H
uye1262;80;E;E;E
uye1263;82;H;E;E
uye1264;63;H;E;E
uye1265;70;E;H;E
uye1266;26;E;H;E
uye1267;78;H;H;E
uye1268;17;E;E;H
uye1269;8;H;E;H
uye1270;54;E;H;E
uye1271;54;H;E;E
uye1272;64;E;E;H
uye1273;95;H;H;H
uye1274;60;E;E;E
uye1275;71;E;H;H
uye1276;21;E;H;E
uye1277;37;E;H;H
uye1278;81;H;H;H
uye1279;40;H;H;H
uye1280;60;E;H;E
uye1281;22;E;H;H
uye1282;45;H;H;H
uye1283;26;H;E;E
uye1284;16;E;E;H
uye1285;37;E;H;E
uye1286;73;H;H;E
uye1287;54;H;E;H
uye1288;8;H;H;H
uye1289;36;E;H;H
uye1290;41;H;E;E
uye1291;80;E;H;H
uye1292;89;E;H;E
uye1293;8;H;E;E
uye1294;35;H;E;E
uye1295;53;H;H;H
uye1296;62;H;H;H
uye1297;70;H;E;H
uye1298;66;H;E;H
uye1299;40;H;E;E
uye1300;24;E;E;H
uye1301;71;H;E;H
uye1302;71;E;H;H
uye1303;50;H;H;H
uye1304;57;H;H;H
uye1305;66;H;H;E
uye1306;19;E;E;E
uye1307;63;H;E;H
uye1308;47;E;E;E
uye1309;71;H;H;E
uye1310;55;E;H;H
uye1311;19;E;H;H
uye1312;51;E;H;E
uye1313;59;H;E;H
uye1314;64;H;H;E
uye1315;50;E;E;E
uye1316;20;E;H;H
uye1317;67;E;E;E
uye1318;51;E;E;H
uye1319;71;H;H;E
uye1320;94;H;H;E
uye1321;47;H;E;E
uye1322;16;E;H;H
uye1323;13;H;E;E
uye1324;90;H;H;E
uye1325;48;E;H;H
uye1326;45;E;H;H
uye1327;47;H;E;E
uye1328;87;H;H;E
uye1329;19;E;H;H
uye1330;44;H;H;H
uye1331;13;E;E;H
uye1332;23;H;H;E
uye1333;95;E;H;H
uye1334;84;H;E;E
uye1335;93;E;E;H
uye1336;54;E;H;H
uye1337;28;E;H;E
uye1338;54;H;E;H
uye1339;34;E;E;E
uye1340;10;E;E;E
uye1341;88;E;H;H
uye1342;21;H;H;E
uye1343;75;H;H;H
uye1344;91;E;H;H
uye1345;58;E;E;H
uye1346;78;H;H;H
uye1347;41;H;H;E
uye1348;15;E;H;H
uye1349;24;H;E;E
uye1350;17;E;E;E
uye1351;33;E;H;E
uye1352;52;H;H;E
uye1353;61;H;E;H
uye1354;81;E;E;H
uye1355;84;E;E;E
uye1356;73;E;H;H
uye1357;33;H;E;H
uye1358;31;H;H;H
uye1359;24;E;E;H
uye1360;22;H;E;H
uye1361;83;H;H;E
uye1362;64;H;H;E
uye1363;44;H;E;H
uye1364;81;E;H;H
uye1365;17;E;E;H
uye1366;62;E;H;E
uye1367;39;E;H;E
uye1368;64;H;E;E
uye1369;78;H;H;H
uye1370;30;E;H;E
uye1371;68;E;E;H
uye1372;91;E;E;H
uye1373;37;E;H;E
uye1374;59;E;H;E
uye1375;87;E;E;E
uye1376;11;E;H;E
uye1377;61;E;H;E
uye1378;68;E;H;E
uye1379;93;H;H;E
uye1380;31;E;E;H
uye1381;14;E;H;E
uye1382;65;H;E;H
uye1383;88;E;H;H
uye1384;16;E;H;H
uye1385;43;H;H;E
uye1386;66;E;E;E
uye1387;51;E;E;E
uye1388;81;H;H;E
uye1389;69;E;E;E
uye1390;14;H;H;H
uye1391;30;H;E;H
uye1392;49;E;H;E
uye1393;38;E;H;H
uye1394;44;H;E;H
uye1395;45;H;H;H
uye1396;37;E;E;H
uye1397;50;H;E;H
uye1398;51;E;H;E
uye1399;52;H;H;H
uye1400;39;E;E;E
uye1401;62;H;H;H
uye1402;81;E;E;E
uye1403;88;H;E;H
uye1404;67;E;H;H
uye1405;51;H;E;H
uye1406;18;E;H;E
uye1407;91;H;E;E
uye1408;51;E;H;E
uye1409;25;H;E;H
uye1410;19;H;H;H
uye1411;75;E;E;H
uye1412;87;H;E;E
uye1413;25;E;E;H
uye1414;21;E;H;H
uye1415;90;E;H;E
uye1416;75;H;E;E
uye1417;52;H;H;H
uye1418;58;H;E;E
uye1419;38;E;H;H
uye1420;46;E;H;H
uye1421;16;H;E;E
uye1422;62;E;H;H
uye1423;95;E;E;H
uye1424;73;H;H;H
uye1425;43;H;E;E
uye1426;35;H;E;E
uye1427;31;H;E;H
uye1428;53;H;H;H
uye1429;58;E;H;E
uye1430;74;E;H;H
uye1431;17;E;H;H
uye1432;51;E;E;H
uye1433;72;E;E;H
uye1434;71;H;E;H
uye1435;18;H;E;H
uye1436;73;E;E;H
uye1437;83;H;E;H
uye1438;71;E;E;E
uye1439;66;H;E;H
uye1440;46;E;E;E
uye1441;56;E;E;H
uye1442;41;E;E;H
uye1443;56;H;H;H
uye1444;52;E;E;H
uye1445;75;H;H;H
uye1446;9;H;H;H
uye1447;41;E;H;H
uye1448;82;H;E;E
uye1449;17;E;E;E
uye1450;46;E;E;H
uye1451;85;E;H;E
uye1452;37;H;H;E
uye1453;90;H;E;E
uye1454;62;H;H;E
uye1455;12;H;H;H
uye1456;26;E;E;E
uye1457;34;H;H;E
uye1458;26;H;E;H
uye1459;94;H;E;E
uye1460;17;E;H;E
uye1461;68;H;E;E
uye1462;8;E;E;E
uye1463;44;E;E;H
uye1464;68;H;E;H
uye1465;47;E;H;H
uye1466;20;E;E;E
uye1467;92;E;H;E
uye1468;50;H;E;H
uye1469;72;H;H;E
uye1470;70;H;H;H
uye1471;32;H;E;E
uye1472;42;E;E;H
uye1473;58;H;H;H
uye1474;34;H;E;H
uye1475;47;E;H;E
uye1476;55;H;H;E
uye1477;71;H;E;H
uye1478;57;E;H;H
uye1479;63;H;H;E
uye1480;83;H;H;H
uye1481;53;H;H;E
uye1482;86;H;E;E
uye1483;41;E;E;H
uye1484;19;E;E;E
uye1485;40;H;E;H
uye1486;16;H;H;H
uye1487;16;H;E;E
uye1488;26;E;H;H
uye1489;8;H;E;H
uye1490;18;H;E;E
uye1491;88;H;E;H
uye1492;92;E;E;H
uye1493;23;H;H;E
uye1494;58;E;E;E
uye1495;40;H;E;E
uye1496;18;H;H;H
uye1497;34;H;H;H
uye1498;76;E;H;H
uye1499;74;E;H;H
uye1500;8;H;H;E
uye1501;56;E;E;H
uye1502;84;H;H;H
uye1503;10;E;E;H
uye1504;46;H;E;E
uye1505;34;E;H;H
uye1506;18;E;E;H
uye1507;22;E;H;H
uye1508;22;E;E;E
uye1509;58;H;H;H
uye1510;94;H;E;E
uye1511;27;H;H;H
uye1512;88;H;H;E
uye1513;35;E;H;H
uye1514;62;H;E;E
uye1515;30;E;E;H
uye1516;72;E;H;E
uye1517;32;H;H;H
uye1518;60;H;E;E
uye1519;26;H;H;H
uye1520;79;E;E;E
uye1521;68;H;E;E
uye1522;50;E;H;H
uye1523;52;E;E;H
uye1524;78;E;H;H
uye1525;54;E;E;H
uye1526;68;E;H;H
uye1527;39;E;H;H
uye1528;88;E;H;E
uye1529;54;E;E;E
uye1530;9;E;H;H
uye1531;54;H;E;E
uye1532;22;E;H;H
uye1533;31;H;H;E
uye1534;54;E;H;H
uye1535;58;E;E;E
uye1536;69;H;H;H
uye1537;25;E;E;E
uye1538;12;E;H;E
uye1539;83;E;H;H
uye1540;61;H;H;H
uye1541;14;H;E;E
uye1542;8;H;H;H
uye1543;67;E;H;E
uye1544;9;E;H;H
uye1545;82;E;H;E
uye1546;9;H;H;H
uye1547;40;E;H;H
uye1548;15;H;H;E
uye1549;19;H;E;H
uye1550;13;E;E;E
uye1551;58;H;E;H
uye1552;78;H;H;E
uye1553;58;H;H;E
uye1554;88;H;H;H
uye1555;54;H;H;E
uye1556;68;H;H;E
uye1557;82;H;H;E
uye1558;66;H;E;H
uye1559;47;H;H;H
uye1560;58;E;H;E
uye1561;58;E;H;E
uye1562;22;E;E;E
uye1563;61;E;H;E
uye1564;50;H;E;H
uye1565;40;H;E;H
uye1566;74;E;E;E
uye1567;26;E;E;E
uye1568;83;H;H;E
uye1569;79;H;E;E
uye1570;24;E;H;H
uye1571;48;E;E;H
uye1572;88;E;E;H
uye1573;24;H;H;H
uye1574;28;E;E;E
uye1575;74;E;E;H
uye1576;48;H;H;E
uye1577;32;H;H;H
uye1578;57;H;E;H
uye1579;34;H;H;H
uye1580;20;H;H;H
uye1581;65;E;E;E
uye1582;43;H;H;H
uye1583;50;H;E;H
uye1584;67;H;E;H
uye1585;33;H;E;E
uye1586;59;E;H;H
uye1587;12;H;H;E
uye1588;35;H;H;E
uye1589;38;H;E;E
uye1590;47;E;E;H
uye1591;94;H;H;E
uye1592;36;H;H;E
uye1593;78;E;H;H
uye1594;43;E;H;H
uye1595;30;E;H;E
uye1596;40;E;H;E
uye1597;46;E;E;E
uye1598;89;H;H;H
uye1599;20;H;E;E
uye1600;72;H;E;H
uye1601;18;E;H;E
uye1602;12;H;E;E
uye1603;11;E;E;E
uye1604;71;H;H;E
uye1605;44;H;H;E
uye1606;62;E;E;H
uye1607;23;E;E;E
uye1608;30;H;E;H
uye1609;28;H;H;H
uye1610;56;E;H;E
uye1611;65;H;E;H
uye1612;10;H;E;H
uye1613;56;H;H;H
uye1614;29;E;E;H
uye1615;90;H;H;E
uye1616;94;H;H;E
uye1617;55;E;H;E
uye1618;94;E;E;E
uye1619;70;E;H;E
uye1620;44;E;E;E
uye1621;45;E;E;H
uye1622;52;H;E;E
uye1623;18;H;E;H
uye1624;73;H;H;E
uye1625;26;H;E;H
uye1626;49;E;H;H
uye1627;69;H;H;H
uye1628;49;E;E;H
uye1629;80;H;H;E
uye1630;68;H;H;E
uye1631;59;H;H;E
uye1632;46;E;H;E
uye1633;80;H;H;E
uye1634;33;E;E;E
uye1635;66;E;E;H
uye1636;50;E;H;H
uye1637;42;H;H;H
uye1638;69;E;E;E
uye1639;58;E;H;H
uye1640;86;E;E;H
uye1641;27;E;H;E
uye1642;89;E;E;H
uye1643;22;H;H;H
uye1644;32;E;H;H
uye1645;39;H;E;E
uye1646;84;E;E;H
uye1647;10;E;H;E
uye1648;94;E;H;H
uye1649;13;E;H;H
uye1650;20;E;H;H
uye1651;75;H;H;E
uye1652;88;H;H;H
uye1653;84;E;E;H
uye1654;19;H;H;H
uye1655;45;H;H;H
uye1656;41;E;H;E
uye1657;73;E;E;H
uye1658;10;E;E;H
uye1659;15;H;H;H
uye1660;36;H;H;E
uye1661;8;E;E;E
uye1662;16;E;E;E
uye1663;51;H;E;E
uye1664;17;E;E;E
uye1665;29;H;E;E
uye1666;58;E;E;H
uye1667;63;E;H;E
uye1668;51;H;E;H
uye1669;41;E;E;E
uye1670;37;E;H;H
uye1671;34;H;H;H
uye1672;90;H;E;H
uye1673;84;E;E;E
uye1674;61;H;E;H
uye1675;35;E;E;E
uye1676;78;E;H;E
uye1677;82;E;E;E
uye1678;35;H;H;E
uye1679;43;E;H;E
uye1680;29;H;H;H
uye1681;34;E;E;H
uye1682;34;H;E;E
uye1683;26;H;H;E
uye1684;12;H;E;H
uye1685;31;E;H;H
uye1686;73;E;H;H
uye1687;41;E;E;H
uye1688;71;H;E;E
uye1689;60;H;E;H
uye1690;41;H;H;H
uye1691;47;H;H;H
uye1692;61;E;H;E
uye1693;71;H;E;E
uye1694;69;E;E;E
uye1695;63;E;E;H
uye1696;27;H;E;E
uye1697;20;E;E;E
uye1698;59;E;E;H
uye1699;93;E;E;E
uye1700;41;E;H;H
uye1701;31;E;E;H
uye1702;12;E;H;H
uye1703;41;H;E;E
uye1704;38;E;H;E
uye1705;82;H;H;H
uye1706;63;H;H;E
uye1707;61;H;H;H
uye1708;89;H;H;E
uye1709;15;E;E;H
uye1710;21;H;E;H
uye1711;39;E;E;E
uye1712;17;H;E;H
uye1713;77;E;E;E
uye1714;14;H;H;E
uye1715;49;E;H;H
uye1716;61;E;E;E
uye1717;29;E;H;E
uye1718;71;H;E;E
uye1719;91;E;E;E
uye1720;78;H;H;H
uye1721;22;E;H;E
uye1722;17;H;H;H
uye1723;34;E;E;H
uye1724;66;H;E;E
uye1725;87;E;H;H
uye1726;63;H;H;H
uye1727;48;E;H;H
uye1728;14;E;E;H
uye1729;82;H;H;H
uye1730;12;H;H;H
uye1731;24;H;E;E
uye1732;43;E;H;H
uye1733;84;E;E;E
uye1734;91;H;E;H
uye1735;76;E;H;H
uye1736;56;E;E;H
uye1737;85;H;E;H
uye1738;55;H;E;E
uye1739;62;E;H;E
uye1740;62;H;E;E
uye1741;45;H;E;E
uye1742;76;E;E;H
uye1743;90;E;H;E
uye1744;33;H;H;E
uye1745;69;H;H;H
uye1746;89;H;H;H
uye1747;39;E;H;H
uye1748;62;E;E;E
uye1749;34;E;H;H
uye1750;52;H;H;E
uye1751;62;H;E;E
uye1752;52;E;E;E
uye1753;75;H;E;E
uye1754;19;H;H;E
uye1755;34;E;H;E
uye1756;90;H;E;E
uye1757;69;H;E;H
uye1758;31;H;H;H
uye1759;21;H;E;E
uye1760;72;E;E;E
uye1761;47;E;E;E
uye1762;9;H;H;H
uye1763;34;E;H;H
uye1764;18;H;E;E
uye1765;86;H;H;H
uye1766;43;E;H;H
uye1767;13;H;E;E
uye1768;94;E;H;H
uye1769;95;E;H;E
uye1770;47;E;H;H
uye1771;32;E;E;E
uye1772;18;H;E;E
uye1773;11;H;H;H
uye1774;86;E;H;E
uye1775;33;H;E;H
uye1776;71;H;E;H
uye1777;62;E;H;H
uye1778;9;E;E;H
uye1779;80;E;E;H
uye1780;91;H;E;H
uye1781;36;E;E;H
uye1782;58;E;E;E
uye1783;71;E;H;H
uye1784;15;E;E;E
uye1785;56;H;H;H
uye1786;43;H;E;H
uye1787;19;H;H;E
uye1788;16;E;H;H
uye1789;13;H;E;E
uye1790;11;H;E;E
uye1791;36;H;H;E
uye1792;11;E;H;E
uye1793;17;H;H;E
uye1794;61;H;E;H
uye1795;24;H;E;E
uye1796;14;H;H;H
uye1797;53;H;H;H
uye1798;16;H;H;H
uye1799;59;H;H;H
uye1800;43;E;H;H
uye1801;35;H;H;H
uye1802;53;E;H;E
uye1803;63;E;E;E
uye1804;15;E;E;E
uye1805;41;E;H;E
uye1806;77;H;H;E
uye1807;63;H;E;H
uye1808;11;H;H;H
uye1809;88;E;H;E
uye1810;24;E;E;E
uye1811;79;E;E;E
uye1812;56;H;H;H
uye1813;56;E;H;H
uye1814;16;H;H;H
uye1815;54;E;E;H
uye1816;60;H;H;E
uye1817;12;E;H;E
uye1818;29;E;H;E
uye1819;15;E;E;E
uye1820;19;H;H;E
uye1821;11;H;H;H
uye1822;29;H;H;H
uye1823;41;H;H;H
uye1824;45;H;E;H
uye1825;53;E;H;H
uye1826;60;H;E;H
uye1827;31;E;E;E
uye1828;32;E;E;H
uye1829;68;H;E;E
uye1830;78;E;H;E
uye1831;86;E;E;E
uye1832;26;H;H;H
uye1833;23;E;H;H
uye1834;85;H;E;H
uye1835;47;H;H;H
uye1836;33;H;E;H
uye1837;29;E;H;E
uye1838;50;E;H;E
uye1839;58;E;H;E
uye1840;48;H;E;E
uye1841;27;H;H;H
uye1842;44;E;E;E
uye1843;67;H;E;H
uye1844;63;E;H;H
uye1845;54;E;E;E
uye1846;44;E;E;H
uye1847;82;H;H;H
uye1848;93;E;H;E
uye1849;60;H;E;H
uye1850;94;E;H;H
uye1851;41;E;H;E
uye1852;27;H;E;H
uye1853;37;H;E;H
uye1854;14;H;E;E
uye1855;8;H;E;H
uye1856;19;H;E;H
uye1857;53;E;E;H
uye1858;29;H;E;E
uye1859;35;H;H;E
uye1860;73;E;H;H
uye1861;64;E;E;E
uye1862;30;E;H;E
uye1863;29;E;E;H
uye1864;21;H;E;E
uye1865;17;H;E;H
uye1866;41;H;E;H
uye1867;15;H;E;E
uye1868;79;H;H;E
uye1869;26;E;E;E
uye1870;65;E;E;H
uye1871;66;E;E;H
uye1872;31;E;H;E
uye1873;95;H;H;E
uye1874;78;H;E;H
uye1875;72;E;H;H
uye1876;62;E;E;E
uye1877;28;E;H;E
uye1878;35;H;H;E
uye1879;66;E;E;E
uye1880;70;E;E;H
uye1881;11;E;E;E
uye1882;59;H;E;H
uye1883;93;H;H;E
uye1884;75;H;E;H
uye1885;58;H;H;E
uye1886;18;H;H;E
uye1887;24;H;H;H
uye1888;69;H;H;E
uye1889;28;E;E;E
uye1890;45;E;H;H
uye1891;21;E;E;E
uye1892;57;H;E;E
uye1893;48;H;E;E
uye1894;52;E;E;H
uye1895;68;E;H;H
uye1896;82;E;H;E
uye1897;45;H;H;H
uye1898;36;E;H;E
uye1899;12;H;E;H
uye1900;22;H;H;H
uye1901;73;E;E;E
uye1902;66;H;H;H
uye1903;56;E;H;E
uye1904;21;H;H;H
uye1905;56;H;H;E
uye1906;10;H;E;E
uye1907;22;H;E;E
uye1908;9;E;H;H
uye1909;67;E;H;H
uye1910;95;E;E;H
uye1911;18;E;H;H
uye1912;68;E;H;H
uye1913;13;H;H;H
uye1914;14;E;H;E
uye1915;56;E;E;H
uye1916;69;E;H;E
uye1917;73;H;H;H
uye1918;19;E;E;H
uye1919;94;H;H;H
uye1920;82;H;H;E
uye1921;79;H;E;E
uye1922;19;E;H;E
uye1923;62;E;H;E
uye1924;17;H;H;H
uye1925;63;H;H;H
uye1926;64;H;E;H
uye1927;53;E;H;E
uye1928;83;E;E;E
uye1929;85;H;H;H
uye1930;63;E;E;H
uye1931;78;E;H;E
uye1932;17;E;H;H
uye1933;61;H;E;H
uye1934;39;E;H;E
uye1935;92;H;E;E
uye1936;46;E;H;H
uye1937;63;H;E;H
uye1938;46;H;H;E
uye1939;44;H;H;E
uye1940;74;H;E;H
uye1941;16;H;H;H
uye1942;24;E;H;E
uye1943;66;E;E;E
uye1944;58;E;E;H
uye1945;86;E;E;E
uye1946;59;H;H;H
uye1947;73;H;E;H
uye1948;19;H;H;E
uye1949;80;E;H;H
uye1950;73;H;H;E
uye1951;55;E;H;E
uye1952;13;H;H;E
uye1953;25;H;E;E
uye1954;36;H;E;E
uye1955;86;E;H;E
uye1956;22;H;H;H
uye1957;54;E;E;E
uye1958;65;E;E;H
uye1959;59;H;E;E
uye1960;50;H;H;H
uye1961;46;H;H;E
uye1962;70;E;E;E
uye1963;73;H;E;H
uye1964;94;E;E;E
uye1965;85;E;H;H
uye1966;95;H;E;E
uye1967;10;H;E;E
uye1968;20;H;H;H
uye1969;46;E;H;E
uye1970;44;H;H;E
uye1971;39;E;E;H
uye1972;72;E;E;E
uye1973;30;E;H;H
uye1974;49;E;E;E
uye1975;29;E;E;H
uye1976;69;E;H;H
uye1977;20;E;E;H
uye1978;16;H;H;H
uye1979;64;H;H;E
uye1980;86;H;H;E
uye1981;78;E;E;E
uye1982;48;E;E;E
uye1983;79;E;E;E
uye1984;20;H;H;H
uye1985;10;E;H;E
uye1986;88;H;E;E
uye1987;76;E;H;E
uye1988;75;E;E;H
uye1989;56;H;H;E
uye1990;27;H;E;H
uye1991;33;E;E;H
uye1992;68;H;H;E
uye1993;48;H;H;E
uye1994;60;H;H;E
uye1995;79;E;E;E
uye1996;42;H;E;E
uye1997;50;H;H;E
uye1998;19;E;H;E
uye1999;35;H;E;H
uye2000;28;E;H;H
uye2001;62;H;E;H
uye2002;15;H;H;H
uye2003;20;H;E;H
uye2004;67;E;E;E
uye2005;18;H;H;E
uye2006;44;H;E;E
uye2007;65;H;H;E
uye2008;70;E;E;H
uye2009;65;E;H;E
uye2010;84;E;H;E
uye2011;56;E;H;H
uye2012;87;H;H;E
uye2013;73;H;E;E
uye2014;71;H;E;H
uye2015;28;E;E;H
uye2016;29;H;E;H
uye2017;74;H;E;E
uye2018;46;H;E;H
uye2019;67;H;H;E
uye2020;35;E;E;H
uye2021;89;H;E;E
uye2022;65;H;H;H
uye2023;94;E;E;E
uye2024;53;H;E;E
uye2025;65;H;H;E
uye2026;50;H;H;E
uye2027;91;H;H;E
uye2028;34;H;E;E
uye2029;61;H;E;E
uye2030;79;E;H;H
uye2031;72;E;E;E
uye2032;52;E;E;E
uye2033;62;E;H;H
uye2034;76;H;E;E
uye2035;83;H;H;E
uye2036;44;E;H;E
uye2037;32;H;E;E
uye2038;24;E;E;E
uye2039;54;H;E;E
uye2040;91;E;E;H
uye2041;68;H;E;H
uye2042;17;E;H;E
uye2043;82;H;E;H
uye2044;86;E;E;E
uye2045;55;H;H;H
uye2046;75;H;E;H
uye2047;69;H;H;H
uye2048;14;E;E;E
uye2049;41;E;E;E
uye2050;69;E;E;H
uye2051;44;H;E;H
uye2052;38;H;E;E
uye2053;71;H;E;H
uye2054;11;H;H;H
uye2055;19;E;E;E
uye2056;85;E;H;E
uye2057;87;H;E;E
uye2058;30;E;H;H
uye2059;40;E;E;H
uye2060;73;E;E;E
uye2061;63;H;E;E
uye2062;87;E;E;H
uye2063;18;E;E;H
uye2064;14;H;H;E
uye2065;22;E;H;E
uye2066;39;H;E;H
uye2067;76;E;H;E
uye2068;55;E;E;H
uye2069;89;E;E;H
uye2070;50;H;E;H
uye2071;18;H;E;E
uye2072;14;E;H;H
uye2073;25;H;H;E
uye2074;73;H;H;H
uye2075;89;E;E;E
uye2076;69;E;E;H
uye2077;10;E;H;E
uye2078;70;H;H;E
uye2079;27;H;E;H
uye2080;30;H;H;H
uye2081;13;E;H;E
uye2082;35;E;H;E
uye2083;75;E;E;E
uye2084;90;E;H;E
uye2085;86;H;E;E
uye2086;30;E;E;H
uye2087;59;E;H;E
uye2088;79;H;E;E
uye2089;64;H;H;H
uye2090;46;H;H;H
uye2091;82;H;E;E
uye2092;70;E;E;E
uye2093;59;E;E;H
uye2094;63;H;E;H
uye2095;88;H;H;H
uye2096;30;H;H;H
uye2097;45;E;H;E
uye2098;25;H;H;H
uye2099;39;E;E;H
uye2100;94;E;E;E
uye2101;66;H;H;E
uye2102;36;H;H;H
uye2103;33;H;H;H
uye2104;38;H;H;H
uye2105;82;H;H;H
uye2106;92;H;H;H
uye2107;54;H;H;E
uye2108;95;E;H;E
uye2109;55;E;H;E
uye2110;9;E;H;H
uye2111;87;E;E;H
uye2112;20;H;E;E
uye2113;19;H;H;E
uye2114;74;E;H;E
uye2115;33;H;E;H
uye2116;21;H;E;H
uye2117;62;H;E;E
uye2118;81;H;H;E
uye2119;23;E;H;H
uye2120;40;H;H;H
uye2121;78;E;E;H
uye2122;93;E;H;E
uye2123;66;H;E;E
uye2124;47;H;E;H
uye2125;90;E;H;E
uye2126;56;H;E;H
uye2127;18;H;E;E
uye2128;53;E;H;E
uye2129;55;H;E;E
uye2130;55;E;H;H
uye2131;25;E;E;E
uye2132;95;H;E;H
uye2133;60;E;E;E
uye2134;94;H;H;E
uye2135;78;H;E;H
uye2136;65;H;E;E
uye2137;94;E;H;E
uye2138;36;E;E;E
uye2139;83;H;E;E
uye2140;81;H;E;E
uye2141;82;H;E;H
uye2142;78;H;H;E
uye2143;93;E;H;H
uye2144;15;H;H;H
uye2145;41;H;E;H
uye2146;57;E;E;E
uye2147;55;H;E;E
uye2148;55;E;H;H
uye2149;47;H;H;H
uye2150;15;E;E;E
uye2151;10;H;H;H
uye2152;41;E;H;H
uye2153;20;H;H;E
uye2154;35;H;E;H
uye2155;61;H;E;E
uye2156;62;H;E;H
uye2157;58;E;E;E
uye2158;35;E;H;E
uye2159;13;H;H;H
uye2160;46;H;H;H
uye2161;78;H;H;E
uye2162;45;E;E;E
uye2163;11;E;E;E
uye2164;91;H;H;E
uye2165;41;H;E;E
uye2166;64;E;E;H
uye2167;86;E;E;H
uye2168;93;E;H;H
uye2169;76;E;H;E
uye2170;68;H;E;E
uye2171;69;H;E;E
uye2172;35;E;H;H
uye2173;39;E;H;H
uye2174;14;H;E;E
uye2175;49;H;H;E
uye2176;31;H;E;H
uye2177;8;E;H;H
uye2178;15;E;E;H
uye2179;80;E;H;H
uye2180;81;H;E;E
uye2181;53;E;H;E
uye2182;31;H;H;E
uye2183;37;H;E;E
uye2184;71;E;H;E
uye2185;50;E;H;H
uye2186;30;H;H;E
uye2187;77;H;E;H
uye2188;28;E;E;H
uye2189;55;H;E;H
uye2190;49;H;H;E
uye2191;79;H;E;E
uye2192;41;H;H;E
uye2193;24;H;H;E
uye2194;51;H;E;E
uye2195;47;H;H;H
uye2196;17;H;E;E
uye2197;10;H;E;H
uye2198;79;H;E;E
uye2199;43;E;E;E
uye2200;94;H;E;E
uye2201;49;H;H;H
uye2202;20;H;H;H
uye2203;81;H;H;E
uye2204;25;H;E;E
uye2205;28;E;H;E
uye2206;35;H;E;E
uye2207;52;E;H;H
uye2208;64;E;E;E
uye2209;28;E;H;H
uye2210;39;E;H;E
uye2211;81;H;H;E
uye2212;37;E;H;E
uye2213;37;E;E;H
uye2214;56;E;H;E
uye2215;52;H;E;H
uye2216;13;E;E;E
uye2217;77;E;E;E
uye2218;90;H;H;E
uye2219;46;H;E;E
uye2220;9;H;H;H
uye2221;40;H;H;E
uye2222;41;E;H;E
uye2223;86;E;H;H
uye2224;42;H;E;H
uye2225;76;E;E;E
uye2226;81;E;E;E
uye2227;43;H;E;H
uye2228;57;H;H;H
uye2229;12;H;H;E
